Date,price,sma_fast,sma_slow,signal,position,daily_return,strategy_return,equity,buy_hold_equity
2007-07-24,107.25875091552734,109.11044921875,101.83472885131836,1,1,-0.017340884102634346,-0.017340884102634346,154313.00257992157,117072.88536314464
2007-07-25,107.47852325439453,109.0835075378418,101.89954048156739,1,1,0.002048992152074103,0.002048992152074103,154629.1887111708,117312.7667864744
2007-07-26,104.93350219726562,108.63192520141601,101.95222129821778,1,1,-0.023679345231651605,-0.023679345231651605,150967.6707687888,114534.87728165723
2007-07-27,102.87057495117188,107.94143676757812,101.99430770874024,1,1,-0.019659376680439267,-0.019659376680439267,147999.74046257665,112283.19298612926
2007-07-30,104.47978210449219,107.41329498291016,102.04381092071533,1,1,0.015643026726390286,0.015643026726390286,150314.90435813155,114039.6419749357
2007-07-31,103.30303192138672,106.77314605712891,102.08798984527589,1,1,-0.011262946374912763,-0.011262946374912763,148621.9156509958,112755.21960275774
2007-08-01,103.80635833740234,106.20318374633788,102.13059513092041,1,1,0.004872329559491018,0.004872329559491018,149346.05060381032,113304.60019221515
2007-08-02,104.63582611083984,105.67362823486329,102.17612392425536,1,1,0.007990529546769043,0.007990529546769043,150539.40463385332,114209.96394783592
2007-08-03,101.94190979003906,104.98597946166993,102.20744937896728,1,1,-0.025745640101767275,-0.025745640101767275,146663.67130101583,111269.55531999911
2007-08-06,103.65042877197266,104.43586883544921,102.24882045745849,1,1,0.016759730962981667,0.016759730962981667,149121.71497406403,113134.40313153292
2007-08-07,104.75629425048828,104.18562316894531,102.29509159088134,1,1,0.01066918382893034,0.01066918382893034,150712.72196400768,114341.45487591956
2007-08-08,106.21669006347656,104.05943984985352,102.34789562225342,1,1,0.01394088845388386,0.01394088845388386,152813.7912094891,115935.47634399954
2007-08-09,103.06910705566406,103.87300033569336,102.38485706329345,1,1,-0.02963360095227463,-0.02963360095227463,148285.3683007829,112499.89070180959
2007-08-10,102.58702850341797,103.84464569091797,102.41720539093018,1,1,-0.00467723613813531,-0.00467723613813531,147591.80261740976,111973.7021474828
2007-08-13,102.95565032958984,103.69223251342774,102.44996341705323,1,1,0.0035932596113708026,0.0035932596113708026,148122.13828072432,112376.05272894503
2007-08-14,101.38188934326172,103.50011825561523,102.47320968627929,1,1,-0.01528581463270906,-0.01528581463270906,145857.97073196468,110658.29321777483
2007-08-15,99.98530578613281,103.11801300048828,102.48796977996827,1,1,-0.013775473767314694,-0.013775473767314694,143848.70808239275,109133.92280241755
2007-08-16,100.73675537109375,102.72810592651368,102.5095283126831,1,1,0.007515600207977258,0.007515600207977258,144929.81746277402,109954.12973532878
2007-08-17,102.58702850341797,102.79261779785156,102.54068817138672,1,1,0.01836740845491991,0.01836740845491991,147591.8026174098,111973.70214748284
2007-08-20,102.53739166259766,102.68131408691406,102.57166961669923,1,1,-0.000483851043786343,-0.000483851043786343,147520.39016965902,111919.52355482215
2007-08-21,102.74295806884766,102.47998046875,102.60693019866943,0,1,0.002004794572173507,0.002004794572173507,147816.13824715608,112143.8992081651
2007-08-22,103.96235656738281,102.25454711914062,102.64856754302978,0,0,0.011868438688693805,-0.0005,147742.2301780325,113474.87220022827
2007-08-23,103.87017059326172,102.33465347290038,102.69058300018311,0,0,-0.00088672455266392,-0.0,147742.2301780325,113374.25124493791
2007-08-24,105.15326690673828,102.59127731323242,102.73363006591796,0,0,0.012352885396722302,0.0,147742.2301780325,114774.75037750584
2007-08-27,104.17499542236328,102.71321182250976,102.76993282318115,0,0,-0.009303291406463354,-0.0,147742.2301780325,113706.96742863982
2007-08-28,101.88522338867188,102.76354522705078,102.79373809814453,0,0,-0.02198005408503101,-0.0,147742.2301780325,111207.68213471345
2007-08-29,103.88433837890625,103.15344848632813,102.83009090423585,1,0,0.019621245591307623,0.0,147742.2301780325,113389.71537751875
2007-08-30,103.60783386230469,103.44055633544922,102.8648514175415,1,1,-0.0026616573866317106,-0.0031616573866317106,147275.11986467268,113087.9108040161
2007-08-31,104.62869262695312,103.64472274780273,102.90352741241455,1,1,0.009853104023052506,0.009853104023052506,148726.23694070685,114202.17775291775
2007-09-04,105.68498992919922,103.9594825744629,102.94384937286377,1,1,0.010095675246676983,0.010095675246676983,150227.72872952055,115355.12585197447
2007-09-05,104.77047729492188,104.16223449707032,102.97820037841797,1,1,-0.008653193181832108,-0.008653193181832108,148927.77917155612,114356.93566346279
2007-09-06,105.01152038574219,104.26715087890625,103.01249801635743,1,1,0.0023006776054077527,0.0023006776054077527,149270.41397791923,114620.03410436676
2007-09-07,103.55115509033203,104.23524932861328,103.03935394287109,1,1,-0.013906715092265598,-0.013906715092265598,147194.5528590238,113026.04594621157
2007-09-10,103.3526382446289,104.05518646240235,103.06493770599366,1,1,-0.0019170896310133356,-0.0019170896310133356,146912.3677079961,112809.36488549365
2007-09-11,104.55780029296875,104.0934669494629,103.09605785369872,1,1,0.011660680063989348,0.011660680063989348,148625.4658252822,114124.79879764523
2007-09-12,104.82720184326172,104.38766479492188,103.12754619598388,1,1,0.002576580126380845,0.002576580126380845,149008.41124680173,114418.85048615445
2007-09-13,105.56444549560547,104.5556755065918,103.16471309661866,1,1,0.00703294220755879,0.00703294220755879,150056.37879154063,115223.55164907889
2007-09-14,105.55738830566406,104.75063095092773,103.2085920715332,1,1,-6.685195861422244e-05,-6.685195861422244e-05,150046.34722871587,115215.84872897266
2007-09-17,104.990234375,104.78678512573242,103.24753757476806,1,1,-0.005372943948004361,-0.005372943948004361,149240.1566154532,114596.80043183014
2007-09-18,108.08108520507812,105.02639465332031,103.29686832427979,1,1,0.029439412612780158,0.029439412612780158,153633.69916445145,117970.46292384721
2007-09-19,108.71913146972656,105.42126007080078,103.34917961120605,1,1,0.0059034035736944546,0.0059034035736944546,154540.66089313876,118666.89017626224
2007-09-20,107.95353698730469,105.71546173095703,103.39874683380127,1,1,-0.0070419481104395665,-0.0070419481104395665,153452.39357817624,117831.24409321377
2007-09-21,108.24483489990234,106.18482971191406,103.4460298538208,1,1,0.002698363765810674,0.002698363765810674,153866.46395678452,118149.1956527553
2007-09-24,108.04539489746094,106.65410537719727,103.49018299102784,1,1,-0.001842489783700385,-0.001842489783700385,153582.96656889003,117931.50696681267
2007-09-25,107.83169555664062,106.98149490356445,103.53368717193604,1,1,-0.001977866257262706,-0.001977866257262706,153279.2000016231,117698.25421851488
2007-09-26,108.40152740478516,107.3389274597168,103.58220794677734,1,1,0.005284455977465408,0.005284455977465408,154089.19718629282,118320.22546155714
2007-09-27,109.04261016845703,107.68674392700196,103.6330252456665,1,1,0.005913964304930852,0.005913964304930852,155000.475198228,119019.96705148816
2007-09-28,108.6792984008789,107.99893493652344,103.68059249877929,1,1,-0.0033318330056191225,-0.0033318330056191225,154484.0394990759,118623.41239693832
2007-10-01,109.90442657470703,108.49035415649413,103.73467014312745,1,1,0.011272875256417958,0.011272875256417958,156225.51880545652,119960.63932737964
2007-10-02,109.75489807128906,108.65773544311523,103.78747581481933,1,1,-0.001360532128488301,-0.001360532128488301,156012.96896783196,119797.42902342074
2007-10-03,109.53404998779297,108.73922729492188,103.83480728149414,1,1,-0.0020121934180344914,-0.0020121934180344914,155699.04069854686,119556.37342524237
2007-10-04,109.70501708984375,108.91437530517578,103.88294773101806,1,1,0.0015608580351940127,0.0015608580351940127,155942.0647972932,119742.9839513618
2007-10-05,111.00850677490234,109.19074249267578,103.93897693634034,1,1,0.011881769126302455,0.011881769126302455,157794.93240829353,121165.74244116643
2007-10-08,110.41728210449219,109.42793121337891,103.99110084533692,1,1,-0.005325940214735203,-0.005325940214735203,156954.52603209877,120520.42094085076
2007-10-09,111.45719909667969,109.79048156738281,104.04870544433594,1,1,0.009418063661478238,0.009418063661478238,158432.7337502262,121655.48993777984
2007-10-10,111.27200317382812,110.07752914428711,104.10721210479737,1,1,-0.0016615878054760946,-0.0016615878054760946,158169.4838518386,121453.34865923
2007-10-11,110.73786926269531,110.24705505371094,104.16610656738281,1,1,-0.0048002542948597515,-0.0048002542948597515,157410.23010766305,120870.34170070343
2007-10-12,111.35038757324219,110.51416397094727,104.22514568328857,1,1,0.005531245224646986,0.005531245224646986,158280.90469125667,121538.90520103689
2007-10-15,110.41018676757812,110.56473999023437,104.27621444702149,1,1,-0.008443624006657657,-0.008443624006657657,156944.44024461007,120512.67638333853
2007-10-16,109.53404998779297,110.54265518188477,104.32395725250244,1,1,-0.007935289355405994,-0.007935289355405994,155699.0406985469,119556.37342524235
2007-10-17,109.8687744140625,110.57612762451171,104.37544776916504,1,1,0.0030558938184686024,0.0030558938184686024,156174.84043455904,119921.72500775107
2007-10-18,109.469970703125,110.55262298583985,104.42582298278809,1,1,-0.0036298185090745116,-0.0036298185090745116,155607.95410809794,119486.4309106778
2007-10-19,106.60655975341797,110.1124282836914,104.46082660675049,1,1,-0.026157044998873724,-0.026157044998873724,151537.70985030974,116361.01896059237
2007-10-22,107.22630310058594,109.79333038330078,104.50290153503418,1,1,0.005813369726979767,0.005813369726979767,152418.65458524937,117037.4685856184
2007-10-23,108.09527587890625,109.45713806152344,104.54703609466553,1,1,0.008104100889360755,0.008104100889360755,153653.87073942888,117985.95203887163
2007-10-24,107.8958511352539,109.11952285766601,104.59059547424316,1,1,-0.0018448978646925518,-0.0018448978646925518,153370.39504139996,117768.28000789139
2007-10-25,108.15221405029297,108.86095733642578,104.63378425598144,1,1,0.0023760219910373692,0.0023760219910373692,153734.8064727924,118048.10003103678
2007-10-26,109.42008209228516,108.66792678833008,104.6811329650879,1,1,0.011722996640666228,0.011722996640666228,155537.03909262642,119431.97751113765
2007-10-29,109.78337860107422,108.6052459716797,104.72650146484375,1,1,0.0033201995633913572,0.0033201995633913572,156053.45310191295,119828.5155107251
2007-10-30,109.02119445800781,108.55396041870117,104.76904331207275,1,1,-0.0069426187532084516,-0.0069426187532084516,154970.03347190467,118996.59181177123
2007-10-31,110.15365600585938,108.58244857788085,104.81703659057617,1,1,0.010387535684978744,0.010387535684978744,156579.79022469642,120232.67315560684
2007-11-01,107.57532501220703,108.39298400878906,104.85382560729981,1,1,-0.023406676520252745,-0.023406676520252745,152914.7777252979,117418.42586788826
2007-11-02,107.69635009765625,108.5019630432129,104.89023548126221,1,1,0.0011250264448234848,0.0011250264448234848,153086.81089404316,117550.5247020992
2007-11-05,106.87728118896484,108.46706085205078,104.92409671783447,1,1,-0.007605354387114294,-0.007605354387114294,151922.53144520082,116656.51130334848
2007-11-06,108.31605529785156,108.48913879394532,104.96367523193359,1,1,0.013461926546792347,0.013461926546792347,153967.70140431888,118226.93268971922
2007-11-07,105.35301208496094,108.23485488891602,104.98439601898194,1,1,-0.027355531040552883,-0.027355531040552883,149755.83316931044,114992.77216269626
2007-11-08,104.81877899169922,107.90151138305664,105.00838668823242,1,1,-0.005070885802779812,-0.005070885802779812,148996.43844100874,114409.65694691414
2007-11-09,103.37995910644531,107.29749908447266,105.02564018249512,1,1,-0.013726737700005542,-0.013726737700005542,146951.203412294,112839.18559565622
2007-11-12,102.35431671142578,106.55459289550781,105.0380466079712,1,1,-0.009921094996405255,-0.009921094996405255,145493.28656340454,111719.69731604472
2007-11-13,105.47408294677734,106.19988174438477,105.06345058441163,1,1,0.030480065087507002,0.030480065087507002,149927.93140765242,115124.92096179434
2007-11-14,105.18202209472656,105.70271835327148,105.0840193939209,1,1,-0.002769029546321411,-0.002769029546321411,149512.7765357658,114806.13665413322
2007-11-15,103.6648941040039,105.31167526245117,105.09397933959961,1,1,-0.01442383366005584,-0.01442383366005584,147356.2291169608,113150.19203588038
2007-11-16,103.84293365478516,104.92633361816407,105.10412635803223,0,1,0.0017174526855989747,0.0017174526855989747,147609.30646839747,113344.52213706843
2007-11-19,102.39698791503906,104.47830429077149,105.10690299987793,0,0,-0.013924353722064353,-0.0005,147535.5018151633,111766.27291837354
2007-11-20,103.02384948730469,103.9490837097168,105.11267345428467,0,0,0.006121875115953079,0.0,147535.5018151633,112450.49208335533
2007-11-21,100.91545104980469,103.50532760620118,105.10677680969238,0,0,-0.020465149069777366,-0.0,147535.5018151633,110149.17599989964
2007-11-23,102.66053009033203,103.28950271606445,105.11027362823486,0,0,0.017292486159191878,0.0,147535.5018151633,112053.9291013243
2007-11-26,100.39551544189453,102.99105834960938,105.10624202728272,0,0,-0.02206314974649448,-0.0,147535.5018151633,109581.6664838787
2007-11-27,101.54938507080078,102.91056518554687,105.10970233917236,0,0,0.011493238755012625,0.0,147535.5018151633,110841.11473995009
2007-11-28,104.79744720458984,102.84290161132813,105.12514911651611,0,0,0.03198504975214278,0.0,147535.5018151633,114386.37330949036
2007-11-29,104.83302307128906,102.80800170898438,105.13743427276611,0,0,0.0003394726460250741,0.0,147535.5018151633,114425.20435430694
2007-11-30,105.88719940185547,103.03023223876953,105.15432250976562,0,0,0.010055765823423268,0.0,147535.5018151633,115575.83741359122
2007-12-03,105.18914794921875,103.16485366821288,105.16796634674073,0,0,-0.006592406415316776,-0.0,147535.5018151633,114813.91452157023
2007-12-04,104.24893188476562,103.35004806518555,105.17581954956054,0,0,-0.008938337107807226,-0.0,147535.5018151633,113787.66904890949
2007-12-05,105.99402618408203,103.64706573486328,105.19260906219482,0,0,0.016739685172461938,0.0,147535.5018151633,115692.43880529652
2007-12-06,107.51116943359375,104.30663757324218,105.2173709487915,0,0,0.01431347882640921,0.0,147535.5018151633,117348.40007851177
2007-12-07,107.48979949951172,104.78956451416016,105.24402980804443,0,0,-0.0001987694320005895,-0.0,147535.5018151633,117325.074803682
2007-12-10,108.32315063476562,105.58232803344727,105.27531234741211,1,0,0.007752839238086784,0.0,147535.5018151633,118234.67724723145
2007-12-11,105.35301208496094,105.96269073486329,105.31167671203613,1,1,-0.02741924078463276,-0.02791924078463276,143416.42261570413,114992.77216269626
2007-12-12,106.39287567138672,106.12223358154297,105.34821327209472,1,1,0.009870278655034426,0.009870278655034426,144831.9826706293,116127.78286725696
2007-12-13,106.17210388183594,106.25614166259766,105.38512252807617,1,1,-0.002075061776059872,-0.002075061776059872,144531.44735943852,115886.81054389053
2007-12-14,104.8259048461914,106.15001220703125,105.42176921844482,1,1,-0.012679404348460266,-0.012679404348460266,142698.8746973,114417.43481435113
2007-12-17,103.3301010131836,105.96410751342773,105.45557708740235,1,1,-0.01426941017301564,-0.01426941017301564,140662.64592301648,112784.76550604089
2007-12-18,103.90706634521484,105.92992095947265,105.48400882720948,1,1,0.005583710132613051,0.005583710132613051,141448.06536433697,113414.52294400136
2007-12-19,103.90706634521484,105.72122497558594,105.51293247222901,1,1,0.0,0.0,141448.06536433697,113414.52294400136
2007-12-20,104.56240844726562,105.42634887695313,105.54098453521729,0,1,0.006307002257897487,0.006307002257897487,142340.1786319651,114129.82859628755
2007-12-21,106.06965637207031,105.28433456420899,105.5764323425293,0,0,0.01441481644490672,-0.0005,142269.00854264913,115774.98912639171
2007-12-24,106.85730743408203,105.13775024414062,105.61507976531982,0,0,0.007425790645053221,0.0,142269.00854264913,116634.70995757761
2007-12-26,107.08642578125,105.31109161376953,105.6645055770874,0,0,0.0021441523529805995,0.0,142269.00854264913,116884.79254537236
2007-12-27,105.74024200439453,105.2458282470703,105.70357963562012,0,0,-0.01257100297292002,-0.0,142269.00854264913,115415.43347079535
2007-12-28,105.47531127929688,105.1761489868164,105.74066101074219,0,0,-0.002505486275382718,-0.0,142269.00854264913,115126.26168626692
2007-12-31,104.69480895996094,105.16303939819336,105.7752125930786,0,0,-0.0073998579370785356,-0.0,142269.00854264913,114274.34370496162
2008-01-02,103.77824401855469,105.20785369873047,105.79928741455078,0,0,-0.008754635979676628,-0.0,142269.00854264913,113273.91342400823
2008-01-03,103.72811126708984,105.18995819091796,105.82039386749267,0,0,-0.0004830757346008241,-0.0,142269.00854264913,113219.19354506982
2008-01-04,101.1861343383789,104.91786499023438,105.82060234069824,0,0,-0.02450615264906919,-0.0,142269.00854264913,110444.62670524984
2008-01-07,101.10020446777344,104.57164459228515,105.82076965332031,0,0,-0.0008492257478490695,-0.0,142269.00854264913,110350.83428454015
2008-01-08,99.46759033203125,103.91143798828125,105.81203266143798,0,0,-0.01614847511275408,-0.0,142269.00854264913,108568.83658342459
2008-01-09,100.51303100585938,103.27701034545899,105.80919345855713,0,0,0.010510364937346584,0.0,142269.00854264913,109709.93467673953
2008-01-10,101.17179107666016,102.685546875,105.81084789276123,0,0,0.0065539767750351086,0.0,142269.00854264913,110428.9710406015
2008-01-11,100.35550689697266,102.1470733642578,105.81209144592285,0,0,-0.008068298198546153,-0.0,142269.00854264913,109537.99717248732
2008-01-14,101.1646499633789,101.71600723266602,105.81685138702393,0,0,0.00806276697139241,0.0,142269.00854264913,110421.17651820212
2008-01-15,98.93769073486328,101.14029541015626,105.81037052154541,0,0,-0.022013215380291218,-0.0,142269.00854264913,107990.45137696178
2008-01-16,98.08562469482422,100.5710334777832,105.79906475067139,0,0,-0.008612148047021373,-0.0,142269.00854264913,107060.4216220387
2008-01-17,95.54358673095703,99.75258102416993,105.7696487045288,0,0,-0.02591651907989867,-0.0,142269.00854264913,104285.78816236914
2008-01-18,94.56260681152344,99.09022827148438,105.73476318359376,0,0,-0.010267354963300224,-0.0,142269.00854264913,103215.04895767855
2008-01-22,93.60310363769531,98.34051818847657,105.69370357513428,0,0,-0.01014675045645208,-0.0,142269.00854264913,102167.7516125545
2008-01-23,95.85148620605469,97.97890777587891,105.66318008422851,0,0,0.024020384805423456,0.0,142269.00854264913,104621.86032099297
2008-01-24,96.66068267822266,97.59367294311524,105.63610263824462,0,0,0.008442190144328343,0.0,142269.00854264913,105505.09795907614
2008-01-25,95.26435852050781,97.0029296875,105.60412590026856,0,0,-0.014445626898406227,-0.0,142269.00854264913,103981.01067807952
2008-01-28,96.83965301513672,96.6513442993164,105.57776668548584,0,0,0.016536032143540824,0.0,142269.00854264913,105700.4440129701
2008-01-29,97.31944274902344,96.26682357788086,105.55147708892822,0,0,0.004954475970827099,0.0,142269.00854264913,106224.13432293812
2008-01-30,96.60338592529297,96.03339309692383,105.5167367553711,0,0,-0.007357798231306223,-0.0,142269.00854264913,105442.55857529477
2008-01-31,98.36486053466797,96.0613166809082,105.48942749023438,0,0,0.018234087682363675,0.0,142269.00854264913,107365.20743380947
2008-02-01,99.94738006591797,96.5016960144043,105.46939521789551,0,0,0.0160882608143611,0.0,142269.00854264913,109092.52689339257
2008-02-04,98.68706512451172,96.91414184570313,105.44320278167724,0,0,-0.012609784674446067,-0.0,142269.00854264913,107716.89361967567
2008-02-05,96.04487609863281,97.15831909179687,105.39889366149902,0,0,-0.026773407665384497,-0.0,142269.00854264913,104832.94531434723
2008-02-06,95.27149200439453,97.10031967163086,105.35269409179688,0,0,-0.008052320182536987,-0.0,142269.00854264913,103988.79687299771
2008-02-07,95.90160369873047,97.02441177368163,105.30943332672119,0,0,0.006613853536657777,0.0,142269.00854264913,104676.56354496897
2008-02-08,95.28584289550781,97.02656021118165,105.25829380035401,0,0,-0.0064207560611503345,-0.0,142269.00854264913,104004.46086512723
2008-02-11,95.77271270751953,96.91986618041992,105.20898849487304,0,0,0.005109571340473185,0.0,142269.00854264913,104535.87907764503
2008-02-12,96.66068267822266,96.85399017333984,105.16454654693604,0,0,0.009271638503285384,0.0,142269.00854264913,105505.09795907613
2008-02-13,97.64881134033203,96.95853271484376,105.12942153930663,0,0,0.010222653458788367,0.0,142269.00854264913,106583.64001364728
2008-02-14,96.78955078125,96.80100173950196,105.08865905761719,0,0,-0.008799498399292172,-0.0,142269.00854264913,105645.75744395646
2008-02-15,96.76806640625,96.48307037353516,105.0447187423706,0,0,-0.00022196998360446418,-0.0,142269.00854264913,105622.30725690874
2008-02-19,97.04017639160156,96.31838150024414,104.99928043365479,0,0,0.002811981219188464,0.0,142269.00854264913,105919.31520124251
2008-02-20,97.32659149169922,96.44655303955078,104.95326210021973,0,0,0.0029515105057296154,0.0,142269.00854264913,106231.93717281867
2008-02-21,96.51744842529297,96.57114868164062,104.90309226989746,0,0,-0.008313689547786773,-0.0,142269.00854264913,105348.75782710387
2008-02-22,97.11178588867188,96.69216690063476,104.85659992218018,0,0,0.00615782403156806,0.0,142269.00854264913,105997.47693974746
2008-02-25,98.33622741699219,96.9972053527832,104.81478271484374,0,0,0.012608578012600846,0.0,142269.00854264913,107333.95439688112
2008-02-26,99.07376098632812,97.32731018066406,104.7822297668457,0,0,0.007500120644332364,0.0,142269.00854264913,108138.97200409099
2008-02-27,98.97354888916016,97.55859680175782,104.74465812683106,0,0,-0.0010114897846847937,-0.0,142269.00854264913,108029.59053858255
2008-02-28,98.0068588256836,97.59440155029297,104.70341793060302,0,0,-0.009767155713079956,-0.0,142269.00854264913,106974.44870617194
2008-02-29,95.82286071777344,97.49773254394532,104.65111629486084,0,0,-0.022284135356226975,-0.0,142269.00854264913,104590.61561154586
2008-03-03,95.59373474121094,97.3802993774414,104.59403388977051,0,0,-0.002391141058054491,-0.0,142269.00854264913,104340.52469626989
2008-03-04,95.22853088378906,97.19913482666016,104.53618423461914,0,0,-0.003820374404353455,-0.0,142269.00854264913,103941.90482638346
2008-03-05,95.82997131347656,97.04947280883789,104.4766830444336,0,0,0.006315758776342495,0.0,142269.00854264913,104598.37682402045
2008-03-06,93.8465347290039,96.78238143920899,104.40754699707031,0,0,-0.020697455684135502,-0.0,142269.00854264913,102433.45655507277
2008-03-07,92.8798599243164,96.35918884277343,104.33400123596192,0,0,-0.010300591358848976,-0.0,142269.00854264913,101378.33137762455
2008-03-10,91.6553955078125,95.69110565185547,104.25426219940185,0,0,-0.013183314633567145,-0.0,142269.00854264913,100041.8289380473
2008-03-11,94.94928741455078,95.27865829467774,104.19586334228515,0,0,0.03593778509697798,0.0,142269.00854264913,103637.11068713146
2008-03-12,94.06137084960938,94.78744049072266,104.13080142974853,0,0,-0.00935148213450765,-0.0,142269.00854264913,102667.95009806874
2008-03-13,94.26905059814453,94.41365966796874,104.064836769104,0,0,0.0022079175187357247,0.0,142269.00854264913,102894.63246370296
2008-03-14,92.80823516845703,94.11219711303711,103.98719146728516,0,0,-0.01549623572549541,-0.0,142269.00854264913,101300.1529841572
2008-03-17,91.8702163696289,93.7398452758789,103.90542091369629,0,0,-0.010107064282878775,-0.0,142269.00854264913,100276.30582608088
2008-03-18,95.6867904663086,93.78567123413086,103.8400507736206,0,0,0.041543105562352745,0.0,142269.00854264913,104442.09498441653
2008-03-19,93.31668853759766,93.53434295654297,103.76275955200195,0,0,-0.0247693743008911,-0.0,142269.00854264913,101855.1296409783
2008-03-20,95.04515838623047,93.65420532226562,103.6962638092041,0,0,0.018522623077611655,0.0,142269.00854264913,103741.75381583942
2008-03-24,96.94490814208984,94.06071014404297,103.64509029388428,0,0,0.01998786459105517,0.0,142269.00854264913,105815.32994354899
2008-03-25,97.03843688964844,94.59901428222656,103.6040548324585,0,0,0.0009647618358821219,0.0,142269.00854264913,105917.4165355298
2008-03-26,95.85110473632812,94.6891960144043,103.55023586273194,0,0,-0.012235689190568277,-0.0,142269.00854264913,104621.4439469331
2008-03-27,95.54885864257812,94.83794479370117,103.49398784637451,0,0,-0.0031532875346761413,-0.0,142269.00854264913,104291.54245187542
2008-03-28,94.63497161865234,94.87453689575196,103.43899383544922,0,0,-0.00956460429678574,-0.0,142269.00854264913,103294.0351168218
2008-03-31,94.96597290039062,95.0903106689453,103.37774932861328,0,0,0.0034976634543950613,0.0,142269.00854264913,103655.32288850691
2008-04-01,98.30496978759766,95.7337860107422,103.32977630615234,0,0,0.035159929238120835,0.0,142269.00854264913,107299.83670642138
2008-04-02,98.36970520019531,96.00207748413087,103.27905727386475,0,0,0.0006585161740808587,0.0,142269.00854264913,107370.4953843688
2008-04-03,98.61433410644531,96.53184204101562,103.23019916534423,0,0,0.002486831751220109,0.0,142269.00854264913,107637.50774143488
2008-04-04,98.50643157958984,96.87796936035156,103.17945465087891,0,0,-0.0010941870452524372,-0.0,142269.00854264913,107519.73217488093
2008-04-07,98.55685424804688,97.03916397094727,103.13651233673096,0,0,0.000511871840736422,0.0,142269.00854264913,107574.76849810476
2008-04-08,98.45608520507812,97.18092880249023,103.0900887298584,0,0,-0.001022445813003925,-0.0,142269.00854264913,107464.77912646902
2008-04-09,97.74366760253906,97.37018508911133,103.04517181396484,0,0,-0.007235892033033209,-0.0,142269.00854264913,106687.17558735612
2008-04-10,97.88040924072266,97.60334014892578,103.00349040985107,0,0,0.0013989820674586984,0.0,142269.00854264913,106836.42903283064
2008-04-11,95.98063659667969,97.73790664672852,102.95776885986328,0,0,-0.019409120362081422,-0.0,142269.00854264913,104762.82792267746
2008-04-14,95.65677642822266,97.80698699951172,102.90294906616211,0,0,-0.003374224009556448,-0.0,142269.00854264913,104409.33467339173
2008-04-15,95.87989044189453,97.56447906494141,102.84931579589843,0,0,0.002332443366825032,0.0,142269.00854264913,104652.8635334853
2008-04-16,98.4776382446289,97.57527236938476,102.80849403381347,0,0,0.027093771079230278,0.0,142269.00854264913,107488.30426084748
2008-04-17,98.62158966064453,97.57599792480468,102.7635712814331,0,0,0.0014617675502943683,0.0,142269.00854264913,107645.42717605214
2008-04-18,99.65058898925781,97.69041366577149,102.72184394836425,0,0,0.010433814057895896,0.0,142269.00854264913,108768.57954738985
2008-04-21,99.70098876953125,97.80482711791993,102.68093574523925,0,0,0.0005057650013375881,0.0,142269.00854264913,108823.59088817013
2008-04-22,99.26200866699219,97.88541946411132,102.63499687194825,0,0,-0.004402966389368657,-0.0,142269.00854264913,108344.44427511911
2008-04-23,99.10369873046875,98.0214225769043,102.5878413772583,0,0,-0.0015948693629054267,-0.0,142269.00854264913,108171.64904030372
2008-04-24,99.5354995727539,98.18693161010742,102.55057182312012,0,0,0.004357060814243807,0.0,142269.00854264913,108642.95949354937
2008-04-25,100.4565658569336,98.63452453613282,102.5141149520874,0,0,0.00925364606731538,0.0,142269.00854264913,109648.30298840835
2008-04-28,100.4781494140625,99.1166618347168,102.4692590713501,0,0,0.0002148546184590483,0.0,142269.00854264913,109671.86143271161
2008-04-29,100.08238220214844,99.53691101074219,102.42079368591308,0,0,-0.00393883858552313,-0.0,142269.00854264913,109239.8816731543
2008-04-30,99.49231719970703,99.63837890625,102.36944927215576,0,0,-0.005895792940355693,-0.0,142269.00854264913,108595.82594998043
2008-05-01,101.5503158569336,99.9312515258789,102.32867824554444,0,0,0.020685000763381867,0.0,142269.00854264913,110842.13069265585
2008-05-02,101.83097839355469,100.1492904663086,102.29030323028564,0,0,0.0027637780764413478,0.0,142269.00854264913,111148.47374341026
2008-05-05,101.34166717529297,100.31335830688477,102.24735466003418,0,0,-0.004805131267330398,-0.0,142269.00854264913,110614.39073690976
2008-05-06,102.21959686279297,100.60911712646484,102.21436065673828,0,0,0.008663067344071074,0.0,142269.00854264913,111572.650653087
2008-05-07,100.39900207519531,100.7386474609375,102.17059799194335,0,0,-0.017810623828241057,-0.0,142269.00854264913,109585.47214278512
2008-05-08,100.13990783691406,100.79908828735351,102.13500377655029,0,0,-0.0025806455535005712,-0.0,142269.00854264913,109302.67088137158
2008-05-09,99.95277404785156,100.74870910644532,102.09737503051758,0,0,-0.0018687234001379949,-0.0,142269.00854264913,109098.41442259798
2008-05-12,101.075439453125,100.80843811035156,102.07808471679688,0,0,0.011231958452058377,0.0,142269.00854264913,110323.80328057805
2008-05-13,101.08981323242188,100.9091812133789,102.06918090820312,0,0,0.00014220842743450923,0.0,142269.00854264913,110339.49225515118
2008-05-14,101.29846954345703,101.08979644775391,102.05327434539795,0,0,0.0020640686174324685,0.0,142269.00854264913,110567.24053837848
2008-05-15,102.56498718261719,101.19126358032227,102.0495841217041,0,0,0.012502830939778553,0.0,142269.00854264913,111949.64405430765
2008-05-16,102.65851593017578,101.27401733398438,102.04384490966797,0,0,0.0009118974235531319,0.0,142269.00854264913,112051.73064628846
